crop_name,market_name,state,price_date,min_price_per_kg,max_price_per_kg,modal_price_per_kg
mango,Synthetic Reference Market,All India,2023-08-05,39.84,47.37,43.09
mango,Synthetic Reference Market,All India,2023-08-12,41.46,50.04,45.9
mango,Synthetic Reference Market,All India,2023-08-19,42.88,49.38,46.08
mango,Synthetic Reference Market,All India,2023-08-26,42.09,48.89,46.16
mango,Synthetic Reference Market,All India,2023-09-02,45.69,51.4,48.83
mango,Synthetic Reference Market,All India,2023-09-09,44.11,50.94,48.57
mango,Synthetic Reference Market,All India,2023-09-16,48.33,55.35,51.32
mango,Synthetic Reference Market,All India,2023-09-23,45.56,54.33,49.82
mango,Synthetic Reference Market,All India,2023-09-30,47.46,54.31,52.0
mango,Synthetic Reference Market,All India,2023-10-07,48.71,55.03,51.0
mango,Synthetic Reference Market,All India,2023-10-14,49.11,59.5,54.24
mango,Synthetic Reference Market,All India,2023-10-21,47.69,53.82,51.6
mango,Synthetic Reference Market,All India,2023-10-28,47.68,53.72,51.28
mango,Synthetic Reference Market,All India,2023-11-04,48.04,55.24,50.77
mango,Synthetic Reference Market,All India,2023-11-11,46.71,54.56,51.38
mango,Synthetic Reference Market,All India,2023-11-18,48.63,55.53,51.3
mango,Synthetic Reference Market,All India,2023-11-25,47.21,55.01,51.79
mango,Synthetic Reference Market,All India,2023-12-02,47.33,57.33,52.16
mango,Synthetic Reference Market,All India,2023-12-09,47.68,53.55,50.35
mango,Synthetic Reference Market,All India,2023-12-16,48.29,54.35,51.74
mango,Synthetic Reference Market,All India,2023-12-23,46.38,54.82,50.27
mango,Synthetic Reference Market,All India,2023-12-30,48.51,55.73,50.96
mango,Synthetic Reference Market,All India,2024-01-06,47.84,52.37,50.08
mango,Synthetic Reference Market,All India,2024-01-13,46.96,53.47,49.68
mango,Synthetic Reference Market,All India,2024-01-20,42.92,51.3,47.16
mango,Synthetic Reference Market,All India,2024-01-27,42.08,47.64,45.35
mango,Synthetic Reference Market,All India,2024-02-03,41.65,47.12,45.26
mango,Synthetic Reference Market,All India,2024-02-10,42.53,49.01,45.39
mango,Synthetic Reference Market,All India,2024-02-17,38.53,42.7,40.56
mango,Synthetic Reference Market,All India,2024-02-24,40.6,44.28,42.34
mango,Synthetic Reference Market,All India,2024-03-02,39.49,46.38,43.01
mango,Synthetic Reference Market,All India,2024-03-09,37.51,44.52,41.49
mango,Synthetic Reference Market,All India,2024-03-16,37.3,43.03,39.87
mango,Synthetic Reference Market,All India,2024-03-23,36.73,40.64,38.64
mango,Synthetic Reference Market,All India,2024-03-30,35.55,40.19,37.43
mango,Synthetic Reference Market,All India,2024-04-06,36.12,42.52,39.58
mango,Synthetic Reference Market,All India,2024-04-13,37.61,42.11,39.51
mango,Synthetic Reference Market,All India,2024-04-20,34.61,40.51,38.1
mango,Synthetic Reference Market,All India,2024-04-27,37.04,40.99,38.7
mango,Synthetic Reference Market,All India,2024-05-04,35.24,39.55,37.35
mango,Synthetic Reference Market,All India,2024-05-11,36.0,40.55,38.02
mango,Synthetic Reference Market,All India,2024-05-18,37.3,43.11,40.42
mango,Synthetic Reference Market,All India,2024-05-25,35.86,41.28,38.87
mango,Synthetic Reference Market,All India,2024-06-01,37.9,44.06,41.12
mango,Synthetic Reference Market,All India,2024-06-08,37.8,42.46,40.2
mango,Synthetic Reference Market,All India,2024-06-15,38.76,44.16,41.09
mango,Synthetic Reference Market,All India,2024-06-22,38.81,43.06,41.34
mango,Synthetic Reference Market,All India,2024-06-29,39.72,45.21,42.59
mango,Synthetic Reference Market,All India,2024-07-06,41.74,48.51,46.13
mango,Synthetic Reference Market,All India,2024-07-13,40.89,45.97,44.07
mango,Synthetic Reference Market,All India,2024-07-20,41.39,49.68,45.87
mango,Synthetic Reference Market,All India,2024-07-27,43.03,51.03,47.05
mango,Synthetic Reference Market,All India,2024-08-03,46.36,53.56,50.94
mango,Synthetic Reference Market,All India,2024-08-10,42.14,49.69,46.06
mango,Synthetic Reference Market,All India,2024-08-17,45.83,53.18,48.81
mango,Synthetic Reference Market,All India,2024-08-24,45.16,54.15,49.28
mango,Synthetic Reference Market,All India,2024-08-31,47.63,55.1,50.9
mango,Synthetic Reference Market,All India,2024-09-07,46.85,55.78,51.93
mango,Synthetic Reference Market,All India,2024-09-14,50.06,57.55,52.41
mango,Synthetic Reference Market,All India,2024-09-21,48.66,54.95,50.86
mango,Synthetic Reference Market,All India,2024-09-28,51.02,60.28,56.44
mango,Synthetic Reference Market,All India,2024-10-05,50.33,58.35,54.28
mango,Synthetic Reference Market,All India,2024-10-12,48.82,55.63,52.98
mango,Synthetic Reference Market,All India,2024-10-19,53.33,60.16,56.74
mango,Synthetic Reference Market,All India,2024-10-26,52.96,60.64,55.39
mango,Synthetic Reference Market,All India,2024-11-02,53.95,61.57,56.31
mango,Synthetic Reference Market,All India,2024-11-09,52.44,60.05,56.03
mango,Synthetic Reference Market,All India,2024-11-16,53.98,62.72,57.83
mango,Synthetic Reference Market,All India,2024-11-23,49.6,58.11,54.11
mango,Synthetic Reference Market,All India,2024-11-30,51.35,58.77,54.34
mango,Synthetic Reference Market,All India,2024-12-07,50.93,56.09,53.08
mango,Synthetic Reference Market,All India,2024-12-14,47.24,55.65,50.99
mango,Synthetic Reference Market,All India,2024-12-21,49.68,57.7,52.79
mango,Synthetic Reference Market,All India,2024-12-28,47.43,57.39,52.49
mango,Synthetic Reference Market,All India,2025-01-04,46.99,54.09,51.09
mango,Synthetic Reference Market,All India,2025-01-11,46.43,54.57,51.42
mango,Synthetic Reference Market,All India,2025-01-18,47.3,52.89,49.72
mango,Synthetic Reference Market,All India,2025-01-25,44.67,52.99,48.39
mango,Synthetic Reference Market,All India,2025-02-01,43.76,49.53,46.27
mango,Synthetic Reference Market,All India,2025-02-08,42.42,49.57,46.95
mango,Synthetic Reference Market,All India,2025-02-15,43.0,48.72,46.43
mango,Synthetic Reference Market,All India,2025-02-22,43.35,50.39,45.95
mango,Synthetic Reference Market,All India,2025-03-01,40.53,45.55,42.54
mango,Synthetic Reference Market,All India,2025-03-08,41.1,46.11,44.04
mango,Synthetic Reference Market,All India,2025-03-15,40.59,47.93,44.72
mango,Synthetic Reference Market,All India,2025-03-22,41.66,46.49,43.48
mango,Synthetic Reference Market,All India,2025-03-29,40.31,47.86,44.6
mango,Synthetic Reference Market,All India,2025-04-05,37.41,41.22,39.2
mango,Synthetic Reference Market,All India,2025-04-12,37.68,42.8,40.21
mango,Synthetic Reference Market,All India,2025-04-19,37.29,44.01,40.71
mango,Synthetic Reference Market,All India,2025-04-26,38.59,42.59,40.33
mango,Synthetic Reference Market,All India,2025-05-03,38.09,43.27,39.84
mango,Synthetic Reference Market,All India,2025-05-10,38.49,44.64,40.97
mango,Synthetic Reference Market,All India,2025-05-17,39.07,45.39,41.44
mango,Synthetic Reference Market,All India,2025-05-24,38.72,43.54,41.59
mango,Synthetic Reference Market,All India,2025-05-31,38.05,43.48,40.67
mango,Synthetic Reference Market,All India,2025-06-07,39.95,44.35,42.62
mango,Synthetic Reference Market,All India,2025-06-14,41.29,45.86,43.14
mango,Synthetic Reference Market,All India,2025-06-21,39.1,45.75,42.25
mango,Synthetic Reference Market,All India,2025-06-28,39.63,45.13,42.86
mango,Synthetic Reference Market,All India,2025-07-05,44.66,48.85,46.62
mango,Synthetic Reference Market,All India,2025-07-12,42.26,50.28,46.27
mango,Synthetic Reference Market,All India,2025-07-19,43.29,49.6,47.47
mango,Synthetic Reference Market,All India,2025-07-26,43.65,52.49,48.22
mango,Synthetic Reference Market,All India,2025-08-02,46.89,54.25,49.55
mango,Synthetic Reference Market,All India,2025-08-09,46.15,55.55,51.1
mango,Synthetic Reference Market,All India,2025-08-16,49.99,57.21,52.59
mango,Synthetic Reference Market,All India,2025-08-23,48.14,54.87,50.64
mango,Synthetic Reference Market,All India,2025-08-30,51.32,56.16,53.52
mango,Synthetic Reference Market,All India,2025-09-06,50.69,56.24,53.5
mango,Synthetic Reference Market,All India,2025-09-13,49.12,59.76,54.33
mango,Synthetic Reference Market,All India,2025-09-20,53.28,62.46,57.09
mango,Synthetic Reference Market,All India,2025-09-27,53.5,58.26,55.99
mango,Synthetic Reference Market,All India,2025-10-04,53.46,62.17,56.86
mango,Synthetic Reference Market,All India,2025-10-11,53.05,61.56,57.19
mango,Synthetic Reference Market,All India,2025-10-18,55.94,61.67,58.39
mango,Synthetic Reference Market,All India,2025-10-25,53.31,59.94,57.34
mango,Synthetic Reference Market,All India,2025-11-01,52.92,62.11,58.24
mango,Synthetic Reference Market,All India,2025-11-08,56.63,65.94,61.56
mango,Synthetic Reference Market,All India,2025-11-15,54.67,62.59,57.81
mango,Synthetic Reference Market,All India,2025-11-22,53.19,60.18,57.69
mango,Synthetic Reference Market,All India,2025-11-29,51.38,60.6,56.39
mango,Synthetic Reference Market,All India,2025-12-06,50.47,58.91,55.5
mango,Synthetic Reference Market,All India,2025-12-13,52.59,60.68,56.96
mango,Synthetic Reference Market,All India,2025-12-20,53.99,60.16,57.82
mango,Synthetic Reference Market,All India,2025-12-27,52.74,58.32,55.21
mango,Synthetic Reference Market,All India,2026-01-03,49.46,57.61,53.63
mango,Synthetic Reference Market,All India,2026-01-10,49.73,56.31,52.89
mango,Synthetic Reference Market,All India,2026-01-17,48.94,54.98,52.72
mango,Synthetic Reference Market,All India,2026-01-24,48.43,55.27,52.23
mango,Synthetic Reference Market,All India,2026-01-31,46.1,54.5,49.94
mango,Synthetic Reference Market,All India,2026-02-07,44.2,51.41,48.73
mango,Synthetic Reference Market,All India,2026-02-14,47.72,53.7,49.96
mango,Synthetic Reference Market,All India,2026-02-21,46.87,55.33,50.84
mango,Synthetic Reference Market,All India,2026-02-28,44.85,50.41,48.15
mango,Synthetic Reference Market,All India,2026-03-07,44.48,49.24,46.52
mango,Synthetic Reference Market,All India,2026-03-14,42.27,48.2,44.39
mango,Synthetic Reference Market,All India,2026-03-21,41.41,48.24,45.41
mango,Synthetic Reference Market,All India,2026-03-28,40.84,47.58,43.91
mango,Synthetic Reference Market,All India,2026-04-04,40.7,46.98,43.81
mango,Synthetic Reference Market,All India,2026-04-11,40.46,44.77,42.63
mango,Synthetic Reference Market,All India,2026-04-18,41.28,47.86,44.23
mango,Synthetic Reference Market,All India,2026-04-25,41.19,46.7,44.54
mango,Synthetic Reference Market,All India,2026-05-02,41.06,46.4,43.76
mango,Synthetic Reference Market,All India,2026-05-09,43.89,49.45,45.99
mango,Synthetic Reference Market,All India,2026-05-16,41.23,47.44,43.61
mango,Synthetic Reference Market,All India,2026-05-23,40.04,47.1,43.07
mango,Synthetic Reference Market,All India,2026-05-30,41.79,47.92,43.81
mango,Synthetic Reference Market,All India,2026-06-06,40.67,47.16,43.21
mango,Synthetic Reference Market,All India,2026-06-13,40.75,47.47,44.57
mango,Synthetic Reference Market,All India,2026-06-20,41.92,48.53,45.82
mango,Synthetic Reference Market,All India,2026-06-27,43.71,49.89,46.78
mango,Synthetic Reference Market,All India,2026-07-04,43.52,51.27,47.26
mango,Synthetic Reference Market,All India,2026-07-11,45.45,53.59,49.41
turmeric,Synthetic Reference Market,All India,2023-07-15,91.06,104.95,100.16
turmeric,Synthetic Reference Market,All India,2023-07-22,92.67,105.74,101.3
turmeric,Synthetic Reference Market,All India,2023-07-29,90.38,108.65,99.54
turmeric,Synthetic Reference Market,All India,2023-08-05,92.11,105.77,98.69
turmeric,Synthetic Reference Market,All India,2023-08-12,95.01,106.61,101.15
turmeric,Synthetic Reference Market,All India,2023-08-19,93.84,103.74,99.65
turmeric,Synthetic Reference Market,All India,2023-08-26,93.01,107.0,100.84
turmeric,Synthetic Reference Market,All India,2023-09-02,93.43,103.85,98.62
turmeric,Synthetic Reference Market,All India,2023-09-09,93.31,107.95,99.2
turmeric,Synthetic Reference Market,All India,2023-09-16,94.45,106.67,100.51
turmeric,Synthetic Reference Market,All India,2023-09-23,93.38,104.12,98.44
turmeric,Synthetic Reference Market,All India,2023-09-30,91.48,104.91,99.14
turmeric,Synthetic Reference Market,All India,2023-10-07,90.02,105.7,97.05
turmeric,Synthetic Reference Market,All India,2023-10-14,90.02,104.83,95.8
turmeric,Synthetic Reference Market,All India,2023-10-21,86.77,100.95,95.79
turmeric,Synthetic Reference Market,All India,2023-10-28,90.44,101.22,95.05
turmeric,Synthetic Reference Market,All India,2023-11-04,84.95,100.05,93.83
turmeric,Synthetic Reference Market,All India,2023-11-11,86.5,95.48,91.41
turmeric,Synthetic Reference Market,All India,2023-11-18,85.77,96.24,90.31
turmeric,Synthetic Reference Market,All India,2023-11-25,82.57,93.8,89.73
turmeric,Synthetic Reference Market,All India,2023-12-02,86.36,98.15,90.18
turmeric,Synthetic Reference Market,All India,2023-12-09,83.61,92.76,87.45
turmeric,Synthetic Reference Market,All India,2023-12-16,80.4,94.91,88.39
turmeric,Synthetic Reference Market,All India,2023-12-23,83.04,98.34,89.42
turmeric,Synthetic Reference Market,All India,2023-12-30,82.72,91.84,87.93
turmeric,Synthetic Reference Market,All India,2024-01-06,80.73,91.89,87.91
turmeric,Synthetic Reference Market,All India,2024-01-13,76.52,90.71,85.01
turmeric,Synthetic Reference Market,All India,2024-01-20,83.8,92.29,87.29
turmeric,Synthetic Reference Market,All India,2024-01-27,81.06,92.79,88.41
turmeric,Synthetic Reference Market,All India,2024-02-03,81.94,94.63,86.47
turmeric,Synthetic Reference Market,All India,2024-02-10,82.76,91.0,86.35
turmeric,Synthetic Reference Market,All India,2024-02-17,79.1,95.27,87.23
turmeric,Synthetic Reference Market,All India,2024-02-24,83.51,93.46,89.02
turmeric,Synthetic Reference Market,All India,2024-03-02,81.77,92.42,86.6
turmeric,Synthetic Reference Market,All India,2024-03-09,85.02,92.46,88.63
turmeric,Synthetic Reference Market,All India,2024-03-16,83.45,95.0,89.71
turmeric,Synthetic Reference Market,All India,2024-03-23,83.27,96.39,88.23
turmeric,Synthetic Reference Market,All India,2024-03-30,87.33,97.32,91.97
turmeric,Synthetic Reference Market,All India,2024-04-06,86.96,99.68,94.12
turmeric,Synthetic Reference Market,All India,2024-04-13,87.69,96.95,91.56
turmeric,Synthetic Reference Market,All India,2024-04-20,85.56,101.21,94.44
turmeric,Synthetic Reference Market,All India,2024-04-27,88.53,104.02,95.61
turmeric,Synthetic Reference Market,All India,2024-05-04,89.82,101.35,95.11
turmeric,Synthetic Reference Market,All India,2024-05-11,91.31,100.64,96.48
turmeric,Synthetic Reference Market,All India,2024-05-18,87.97,106.23,97.66
turmeric,Synthetic Reference Market,All India,2024-05-25,90.23,108.17,98.7
turmeric,Synthetic Reference Market,All India,2024-06-01,96.01,109.23,100.9
turmeric,Synthetic Reference Market,All India,2024-06-08,100.61,115.25,104.97
turmeric,Synthetic Reference Market,All India,2024-06-15,91.3,108.88,100.01
turmeric,Synthetic Reference Market,All India,2024-06-22,96.65,109.36,102.75
turmeric,Synthetic Reference Market,All India,2024-06-29,98.81,108.06,103.37
turmeric,Synthetic Reference Market,All India,2024-07-06,100.85,110.91,105.69
turmeric,Synthetic Reference Market,All India,2024-07-13,96.95,113.27,105.16
turmeric,Synthetic Reference Market,All India,2024-07-20,97.22,108.48,103.87
turmeric,Synthetic Reference Market,All India,2024-07-27,94.18,112.97,103.08
turmeric,Synthetic Reference Market,All India,2024-08-03,95.46,112.25,105.93
turmeric,Synthetic Reference Market,All India,2024-08-10,99.38,111.98,105.99
turmeric,Synthetic Reference Market,All India,2024-08-17,95.84,116.0,105.98
turmeric,Synthetic Reference Market,All India,2024-08-24,101.82,111.09,106.34
turmeric,Synthetic Reference Market,All India,2024-08-31,95.0,108.08,102.86
turmeric,Synthetic Reference Market,All India,2024-09-07,98.2,115.31,105.07
turmeric,Synthetic Reference Market,All India,2024-09-14,96.67,109.38,103.15
turmeric,Synthetic Reference Market,All India,2024-09-21,98.53,110.41,103.57
turmeric,Synthetic Reference Market,All India,2024-09-28,96.74,107.96,102.24
turmeric,Synthetic Reference Market,All India,2024-10-05,96.03,106.82,101.51
turmeric,Synthetic Reference Market,All India,2024-10-12,96.5,110.56,100.88
turmeric,Synthetic Reference Market,All India,2024-10-19,89.55,104.18,98.14
turmeric,Synthetic Reference Market,All India,2024-10-26,92.49,109.08,99.71
turmeric,Synthetic Reference Market,All India,2024-11-02,93.08,103.52,97.38
turmeric,Synthetic Reference Market,All India,2024-11-09,94.0,103.1,99.11
turmeric,Synthetic Reference Market,All India,2024-11-16,89.26,103.44,97.1
turmeric,Synthetic Reference Market,All India,2024-11-23,86.17,103.01,95.5
turmeric,Synthetic Reference Market,All India,2024-11-30,86.84,98.92,94.83
turmeric,Synthetic Reference Market,All India,2024-12-07,91.02,102.31,95.7
turmeric,Synthetic Reference Market,All India,2024-12-14,86.5,102.75,93.52
turmeric,Synthetic Reference Market,All India,2024-12-21,85.32,97.67,92.99
turmeric,Synthetic Reference Market,All India,2024-12-28,85.35,101.25,92.5
turmeric,Synthetic Reference Market,All India,2025-01-04,87.33,95.26,91.34
turmeric,Synthetic Reference Market,All India,2025-01-11,86.54,101.83,94.82
turmeric,Synthetic Reference Market,All India,2025-01-18,85.04,99.28,92.02
turmeric,Synthetic Reference Market,All India,2025-01-25,87.25,99.89,92.64
turmeric,Synthetic Reference Market,All India,2025-02-01,84.99,96.21,91.82
turmeric,Synthetic Reference Market,All India,2025-02-08,88.45,98.77,92.43
turmeric,Synthetic Reference Market,All India,2025-02-15,87.76,99.91,94.38
turmeric,Synthetic Reference Market,All India,2025-02-22,87.84,101.11,92.59
turmeric,Synthetic Reference Market,All India,2025-03-01,87.44,101.65,93.62
turmeric,Synthetic Reference Market,All India,2025-03-08,86.09,99.88,94.79
turmeric,Synthetic Reference Market,All India,2025-03-15,88.19,99.0,95.15
turmeric,Synthetic Reference Market,All India,2025-03-22,93.14,104.17,98.13
turmeric,Synthetic Reference Market,All India,2025-03-29,93.64,109.07,99.39
turmeric,Synthetic Reference Market,All India,2025-04-05,91.81,104.83,98.52
turmeric,Synthetic Reference Market,All India,2025-04-12,91.0,103.86,99.14
turmeric,Synthetic Reference Market,All India,2025-04-19,95.55,106.73,100.52
turmeric,Synthetic Reference Market,All India,2025-04-26,91.75,108.27,100.61
turmeric,Synthetic Reference Market,All India,2025-05-03,94.55,111.41,104.63
turmeric,Synthetic Reference Market,All India,2025-05-10,95.03,109.59,100.57
turmeric,Synthetic Reference Market,All India,2025-05-17,100.47,110.66,106.17
turmeric,Synthetic Reference Market,All India,2025-05-24,100.84,114.97,105.47
turmeric,Synthetic Reference Market,All India,2025-05-31,99.41,110.67,104.59
turmeric,Synthetic Reference Market,All India,2025-06-07,96.31,110.34,105.9
turmeric,Synthetic Reference Market,All India,2025-06-14,100.44,110.69,104.98
turmeric,Synthetic Reference Market,All India,2025-06-21,103.71,116.63,108.52
turmeric,Synthetic Reference Market,All India,2025-06-28,102.75,119.65,109.3
turmeric,Synthetic Reference Market,All India,2025-07-05,100.61,117.2,111.5
turmeric,Synthetic Reference Market,All India,2025-07-12,103.27,118.07,108.72
turmeric,Synthetic Reference Market,All India,2025-07-19,101.99,113.81,109.43
turmeric,Synthetic Reference Market,All India,2025-07-26,100.02,115.12,109.38
turmeric,Synthetic Reference Market,All India,2025-08-02,102.89,118.01,112.23
turmeric,Synthetic Reference Market,All India,2025-08-09,102.9,120.79,110.62
turmeric,Synthetic Reference Market,All India,2025-08-16,102.33,120.48,111.06
turmeric,Synthetic Reference Market,All India,2025-08-23,103.51,120.82,110.94
turmeric,Synthetic Reference Market,All India,2025-08-30,99.78,121.53,110.58
turmeric,Synthetic Reference Market,All India,2025-09-06,104.64,118.93,113.36
turmeric,Synthetic Reference Market,All India,2025-09-13,101.35,116.53,108.38
turmeric,Synthetic Reference Market,All India,2025-09-20,102.33,120.37,110.42
turmeric,Synthetic Reference Market,All India,2025-09-27,100.85,116.81,108.17
turmeric,Synthetic Reference Market,All India,2025-10-04,100.27,112.62,105.88
turmeric,Synthetic Reference Market,All India,2025-10-11,101.27,112.61,105.94
turmeric,Synthetic Reference Market,All India,2025-10-18,100.77,111.18,106.78
turmeric,Synthetic Reference Market,All India,2025-10-25,100.38,112.92,105.37
turmeric,Synthetic Reference Market,All India,2025-11-01,98.3,109.95,102.85
turmeric,Synthetic Reference Market,All India,2025-11-08,97.17,108.1,102.48
turmeric,Synthetic Reference Market,All India,2025-11-15,98.13,112.6,102.86
turmeric,Synthetic Reference Market,All India,2025-11-22,96.06,110.98,102.12
turmeric,Synthetic Reference Market,All India,2025-11-29,92.73,109.91,102.15
turmeric,Synthetic Reference Market,All India,2025-12-06,91.48,105.73,100.6
turmeric,Synthetic Reference Market,All India,2025-12-13,91.56,105.87,99.32
turmeric,Synthetic Reference Market,All India,2025-12-20,91.71,103.62,98.59
turmeric,Synthetic Reference Market,All India,2025-12-27,92.65,106.9,99.15
turmeric,Synthetic Reference Market,All India,2026-01-03,92.48,109.14,100.5
turmeric,Synthetic Reference Market,All India,2026-01-10,91.41,105.54,98.72
turmeric,Synthetic Reference Market,All India,2026-01-17,91.4,104.0,99.5
turmeric,Synthetic Reference Market,All India,2026-01-24,90.43,109.4,99.87
turmeric,Synthetic Reference Market,All India,2026-01-31,89.54,104.52,97.18
turmeric,Synthetic Reference Market,All India,2026-02-07,93.79,102.92,98.71
turmeric,Synthetic Reference Market,All India,2026-02-14,89.18,104.19,99.03
turmeric,Synthetic Reference Market,All India,2026-02-21,94.42,106.18,98.61
turmeric,Synthetic Reference Market,All India,2026-02-28,89.47,104.65,99.23
turmeric,Synthetic Reference Market,All India,2026-03-07,95.23,106.43,99.94
turmeric,Synthetic Reference Market,All India,2026-03-14,93.62,106.49,101.27
turmeric,Synthetic Reference Market,All India,2026-03-21,94.8,111.45,101.83
turmeric,Synthetic Reference Market,All India,2026-03-28,98.52,108.11,103.22
turmeric,Synthetic Reference Market,All India,2026-04-04,98.32,115.27,105.48
turmeric,Synthetic Reference Market,All India,2026-04-11,93.8,109.62,103.74
turmeric,Synthetic Reference Market,All India,2026-04-18,94.08,112.21,102.32
turmeric,Synthetic Reference Market,All India,2026-04-25,99.72,111.32,106.05
turmeric,Synthetic Reference Market,All India,2026-05-02,97.91,114.25,105.37
turmeric,Synthetic Reference Market,All India,2026-05-09,102.44,114.15,108.96
turmeric,Synthetic Reference Market,All India,2026-05-16,105.97,116.08,110.76
turmeric,Synthetic Reference Market,All India,2026-05-23,104.93,118.89,109.76
turmeric,Synthetic Reference Market,All India,2026-05-30,106.5,118.65,112.67
turmeric,Synthetic Reference Market,All India,2026-06-06,108.87,120.38,115.06
turmeric,Synthetic Reference Market,All India,2026-06-13,107.47,122.69,112.21
turmeric,Synthetic Reference Market,All India,2026-06-20,107.21,122.94,115.15
turmeric,Synthetic Reference Market,All India,2026-06-27,104.96,122.78,114.23
turmeric,Synthetic Reference Market,All India,2026-07-04,107.63,124.18,114.77
turmeric,Synthetic Reference Market,All India,2026-07-11,111.12,122.97,117.88
chilli,Synthetic Reference Market,All India,2023-07-15,82.95,95.52,90.58
chilli,Synthetic Reference Market,All India,2023-07-22,85.52,100.64,92.06
chilli,Synthetic Reference Market,All India,2023-07-29,83.39,98.37,92.06
chilli,Synthetic Reference Market,All India,2023-08-05,85.24,96.5,88.84
chilli,Synthetic Reference Market,All India,2023-08-12,81.52,94.95,89.19
chilli,Synthetic Reference Market,All India,2023-08-19,81.91,93.98,86.52
chilli,Synthetic Reference Market,All India,2023-08-26,79.46,91.94,85.43
chilli,Synthetic Reference Market,All India,2023-09-02,82.84,94.87,88.74
chilli,Synthetic Reference Market,All India,2023-09-09,79.95,90.38,84.27
chilli,Synthetic Reference Market,All India,2023-09-16,77.29,92.46,85.14
chilli,Synthetic Reference Market,All India,2023-09-23,77.15,86.73,82.86
chilli,Synthetic Reference Market,All India,2023-09-30,79.06,86.91,82.69
chilli,Synthetic Reference Market,All India,2023-10-07,75.14,88.54,81.4
chilli,Synthetic Reference Market,All India,2023-10-14,73.42,83.15,79.17
chilli,Synthetic Reference Market,All India,2023-10-21,73.02,86.5,80.34
chilli,Synthetic Reference Market,All India,2023-10-28,71.9,83.37,76.99
chilli,Synthetic Reference Market,All India,2023-11-04,74.36,85.63,77.97
chilli,Synthetic Reference Market,All India,2023-11-11,73.01,80.31,76.73
chilli,Synthetic Reference Market,All India,2023-11-18,69.26,82.03,76.91
chilli,Synthetic Reference Market,All India,2023-11-25,69.78,82.91,77.29
chilli,Synthetic Reference Market,All India,2023-12-02,70.75,82.48,75.52
chilli,Synthetic Reference Market,All India,2023-12-09,68.41,77.61,72.8
chilli,Synthetic Reference Market,All India,2023-12-16,69.23,78.72,75.49
chilli,Synthetic Reference Market,All India,2023-12-23,69.43,80.63,73.86
chilli,Synthetic Reference Market,All India,2023-12-30,72.1,82.99,75.8
chilli,Synthetic Reference Market,All India,2024-01-06,68.54,81.88,74.83
chilli,Synthetic Reference Market,All India,2024-01-13,69.02,79.69,76.43
chilli,Synthetic Reference Market,All India,2024-01-20,69.33,78.4,73.5
chilli,Synthetic Reference Market,All India,2024-01-27,71.04,78.59,75.56
chilli,Synthetic Reference Market,All India,2024-02-03,72.47,79.84,76.42
chilli,Synthetic Reference Market,All India,2024-02-10,71.89,82.12,77.38
chilli,Synthetic Reference Market,All India,2024-02-17,70.95,84.74,77.19
chilli,Synthetic Reference Market,All India,2024-02-24,73.66,86.92,79.57
chilli,Synthetic Reference Market,All India,2024-03-02,74.21,84.52,80.83
chilli,Synthetic Reference Market,All India,2024-03-09,77.19,86.2,82.63
chilli,Synthetic Reference Market,All India,2024-03-16,77.1,91.44,84.87
chilli,Synthetic Reference Market,All India,2024-03-23,78.49,88.95,84.15
chilli,Synthetic Reference Market,All India,2024-03-30,79.73,90.86,83.32
chilli,Synthetic Reference Market,All India,2024-04-06,77.91,91.94,85.96
chilli,Synthetic Reference Market,All India,2024-04-13,79.97,96.59,87.91
chilli,Synthetic Reference Market,All India,2024-04-20,81.78,95.67,88.71
chilli,Synthetic Reference Market,All India,2024-04-27,80.07,94.01,88.2
chilli,Synthetic Reference Market,All India,2024-05-04,82.73,100.37,91.67
chilli,Synthetic Reference Market,All India,2024-05-11,86.85,96.71,91.42
chilli,Synthetic Reference Market,All India,2024-05-18,85.19,98.51,92.78
chilli,Synthetic Reference Market,All India,2024-05-25,85.18,103.59,94.22
chilli,Synthetic Reference Market,All India,2024-06-01,87.42,103.5,94.35
chilli,Synthetic Reference Market,All India,2024-06-08,86.3,101.12,94.34
chilli,Synthetic Reference Market,All India,2024-06-15,88.38,102.81,97.76
chilli,Synthetic Reference Market,All India,2024-06-22,87.0,103.34,95.31
chilli,Synthetic Reference Market,All India,2024-06-29,87.76,104.95,96.13
chilli,Synthetic Reference Market,All India,2024-07-06,89.93,100.7,94.01
chilli,Synthetic Reference Market,All India,2024-07-13,84.91,99.31,94.04
chilli,Synthetic Reference Market,All India,2024-07-20,88.83,101.39,94.57
chilli,Synthetic Reference Market,All India,2024-07-27,89.44,101.58,94.99
chilli,Synthetic Reference Market,All India,2024-08-03,88.92,100.89,95.53
chilli,Synthetic Reference Market,All India,2024-08-10,86.69,100.86,91.99
chilli,Synthetic Reference Market,All India,2024-08-17,82.92,93.98,90.15
chilli,Synthetic Reference Market,All India,2024-08-24,88.26,105.28,96.98
chilli,Synthetic Reference Market,All India,2024-08-31,87.88,100.49,91.63
chilli,Synthetic Reference Market,All India,2024-09-07,86.21,97.65,91.5
chilli,Synthetic Reference Market,All India,2024-09-14,83.77,98.02,89.84
chilli,Synthetic Reference Market,All India,2024-09-21,80.03,92.52,86.09
chilli,Synthetic Reference Market,All India,2024-09-28,79.95,95.98,87.73
chilli,Synthetic Reference Market,All India,2024-10-05,80.37,95.48,88.72
chilli,Synthetic Reference Market,All India,2024-10-12,80.02,92.14,88.2
